"","Pop_ID","Population","Row","Column","Block","Family","Replicate","Filter_paper_and_tube_weight_mg","Date_paper_and_tube_measured","Date_latex_collected","Surveyor","Latex_not_collected","Latex_and_filter_paper_and_tube_weight_mg","Latex_weight_mg","Patch_ID","Latitude","Longitude","Transect_ID","CTD_m","City_dist","Urb_Rur","Urb_score"
"393","MW030",30,7,40,2,4,4,1069.9812,"8/10/2020","8/18/2020","Kavya",NA,1089.05,19.0688,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"394","MW030",30,20,14,3,4,1,1069.6456,"8/12/2020","8/13/2020","Sophie",NA,1074.99,5.3444,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"395","MW031",31,14,20,3,4,3,1080.0096,"8/11/2020","8/15/2020","Sophie",NA,1085.13,5.1204,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"396","MW031",31,10,20,1,2,1,1075.0903,"8/10/2020","8/18/2020","Sophie",NA,1086.9,11.8097,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"397","MW031",31,15,6,3,2,3,1059.4537,"8/11/2020","8/15/2020","Sophie",NA,1066.25,6.7963,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"398","MW031",31,3,34,2,1,3,1080.5224,"8/10/2020","8/19/2020","Sophie",NA,1096.32,15.7976,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"399","MW031",31,3,16,1,2,2,1061.3345,"8/10/2020","8/21/2020","Sophie",NA,1070.93,9.5955,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"400","MW031",31,19,2,3,3,1,1079.6619,"8/12/2020","8/14/2020","Sophie",NA,NA,-1079.6619,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"401","MW031",31,2,23,1,4,2,1062.8755,"8/10/2020","8/21/2020","Sophie",NA,1070.8,7.9245,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"402","MW031",31,18,38,4,4,1,1064.7477,"8/12/2020","8/14/2020","Sophie",NA,NA,-1064.7477,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"403","MW031",31,21,3,3,1,4,1056.3963,"8/12/2020","8/13/2020","Sophie",NA,1070.35,13.9537,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"404","MW031",31,10,29,2,5,2,1076.6712,"8/10/2020","8/18/2020","Sophie",NA,1092.25,15.5788,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"405","MW031",31,21,42,4,2,5,1079.5401,"8/12/2020","8/13/2020","Sophie",NA,1079.78,0.2399,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"406","MW031",31,16,34,4,2,4,1071.2187,"8/12/2020","8/15/2020","Sophie",NA,1072.4,1.1813,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"407","MW031",31,1,31,2,1,1,1065.8573,"8/10/2020","8/21/2020","Sophie",NA,1074.8,8.9427,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"408","MW031",31,16,7,3,1,2,1065.7272,"8/11/2020","8/15/2020","Sophie",NA,1080.4,14.6728,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"409","MW031",31,10,23,1,3,3,1064.4882,"8/10/2020","8/18/2020","Sophie",NA,1070.66,6.1718,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"410","MW031",31,11,46,4,1,5,1068.7698,"8/11/2020","8/17/2020","Sophie",NA,1077.65,8.8802,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"411","MW031",31,20,26,4,4,5,1070.3389,"8/12/2020","8/13/2020","Sophie",NA,1080.82,10.4811,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"412","MW031",31,14,24,3,4,4,1068.1782,"8/11/2020","8/15/2020","Sophie",NA,1072.61,4.4318,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"413","MW031",31,1,38,2,5,1,1067.307,"8/10/2020","8/21/2020","Sophie",NA,1085.41,18.103,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"414","MW031",31,15,30,4,3,5,1067.9865,"8/11/2020","8/15/2020","Sophie",NA,1070.2,2.2135,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"415","MW032",32,5,5,1,1,3,1074.1986,"8/10/2020","8/19/2020","Sophie",NA,1077.35,3.1514,"AS045",43.66963,-79.498027,"South",9547.46298971845,9.54746298971845,"Urban",1.9821
"416","MW032",32,4,27,2,1,2,1081.0161,"8/10/2020","8/19/2020","Sophie",NA,1089.31,8.2939,"AS045",43.66963,-79.498027,"South",9547.46298971845,9.54746298971845,"Urban",1.9821
"417","MW032",32,12,8,3,1,1,1065.8335,"8/11/2020","8/17/2020","Sophie",NA,1070.72,4.8865,"AS045",43.66963,-79.498027,"South",9547.46298971845,9.54746298971845,"Urban",1.9821
"418","MW035",35,11,45,4,3,3,1066.6777,"8/11/2020","8/17/2020","Sophie",NA,1070.18,3.5023,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"419","MW035",35,21,33,4,4,2,1065.5613,"8/12/2020","8/13/2020","Sophie",NA,1072.11,6.5487,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"420","MW035",35,20,46,4,3,4,1068.7531,"8/12/2020","8/13/2020","Sophie",NA,1073.91,5.1569,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"421","MW035",35,7,21,1,3,2,1078.8253,"8/10/2020","8/19/2020","Kavya",NA,1092.28,13.4547,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"422","MW035",35,18,36,4,2,3,1061.0375,"8/12/2020","8/14/2020","Sophie",NA,NA,-1061.0375,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"423","MW035",35,11,32,4,4,3,1081.8195,"8/11/2020","8/17/2020","Sophie",NA,1088.18,6.3605,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"424","MW035",35,9,29,2,4,1,1073.3298,"8/10/2020","8/18/2020","Sophie",NA,1083.04,9.7102,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"425","MW035",35,14,16,3,2,5,1060.9605,"8/11/2020","8/15/2020","Sophie",NA,1076.54,15.5795,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"426","MW035",35,9,43,2,2,2,1061.5791,"8/10/2020","8/18/2020","Sophie",NA,1067.94,6.3609,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"427","MW035",35,7,22,1,4,4,1079.1051,"8/10/2020","8/19/2020","Kavya",NA,1081.52,2.4149,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"428","MW035",35,14,37,4,4,2,1065.3462,"8/11/2020","8/15/2020","Sophie",NA,1067.67,2.3238,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"429","MW035",35,14,46,4,5,1,1069.9598,"8/11/2020","8/15/2020","Sophie",NA,1070.89,0.9302,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"430","MW035",35,2,14,1,2,1,1068.8405,"8/10/2020","8/21/2020","Sophie",NA,1077.89,9.0495,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"431","MW035",35,14,12,3,3,1,1083.4231,"8/11/2020","8/15/2020","Sophie",NA,1085.64,2.2169,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"432","MW035",35,8,29,2,3,5,1072.6377,"8/10/2020","8/18/2020","Sophie",NA,1075.8,3.1623,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"433","MW035",35,12,33,4,5,2,1070.0061,"8/11/2020","8/17/2020","Sophie",NA,1074.37,4.3639,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"434","MW035",35,21,24,3,5,4,1059.4304,"8/12/2020","8/13/2020","Sophie",NA,1064.06,4.6296,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"435","MW035",35,11,7,1,5,3,1072.8056,"8/11/2020","8/18/2020","Sophie",NA,1077.66,4.8544,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"436","MW036",36,16,8,3,5,1,1065.0878,"8/11/2020","8/15/2020","Sophie",NA,1081.5,16.4122,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"437","MW036",36,6,28,2,1,1,1073.0394,"8/10/2020","8/19/2020","Kavya",NA,1076.51,3.4706,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"438","MW036",36,4,37,2,5,3,1062.9049,"8/10/2020","8/19/2020","Sophie",NA,1070.66,7.7551,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"439","MW036",36,4,41,2,1,5,1062.8369,"8/10/2020","8/19/2020","Sophie",NA,1071.79,8.9531,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"440","MW036",36,5,43,2,3,4,1068.0288,"8/10/2020","8/19/2020","Sophie",NA,1078.16,10.1312,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"441","MW036",36,20,33,4,1,3,1073.5129,"8/12/2020","8/13/2020","Sophie",NA,1083.46,9.9471,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"442","MW036",36,4,15,1,2,1,1080.1766,"8/10/2020","8/19/2020","Sophie",NA,1084.86,4.6834,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"443","MW036",36,4,40,2,1,4,1062.21,"8/10/2020","8/19/2020","Sophie",NA,1079.11,16.9,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"444","MW036",36,1,43,2,3,3,1072.5171,"8/10/2020","8/21/2020","Sophie",NA,1085.06,12.5429,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"445","MW036",36,20,9,3,5,4,1065.6504,"8/12/2020","8/13/2020","Sophie",NA,1083.54,17.8896,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"446","MW036",36,3,20,1,2,2,1079.2751,"8/10/2020","8/21/2020","Sophie",NA,1083.4,4.1249,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"447","MW036",36,1,25,2,4,2,1075.877,"8/10/2020","8/21/2020","Sophie",NA,1082.27,6.393,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"448","MW036",36,18,26,4,5,5,1068.6309,"8/12/2020","8/14/2020","Sophie",NA,NA,-1068.6309,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"449","MW036",36,2,13,1,2,4,1084.0647,"8/10/2020","8/21/2020","Sophie",NA,1090.92,6.8553,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"450","MW036",36,9,30,2,4,1,1076.5244,"8/10/2020","8/18/2020","Sophie",NA,1081.03,4.5056,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"451","MW036",36,6,1,1,4,4,1069.659,"8/10/2020","8/19/2020","Sophie",NA,1076.42,6.761,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"452","MW036",36,11,11,1,1,2,1078.5691,"8/11/2020","8/18/2020","Sophie",NA,1089.42,10.8509,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"453","MW036",36,17,32,4,4,3,1072.739,"8/12/2020","8/14/2020","Sophie",NA,NA,-1072.739,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"454","MW036",36,12,18,3,5,2,1066.956,"8/11/2020","8/17/2020","Sophie",NA,1070.92,3.964,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"455","MW036",36,6,14,1,2,5,1056.4236,"8/10/2020","8/19/2020","Sophie",NA,1071.92,15.4964,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"456","MW036",36,20,29,4,2,3,1076.9289,"8/12/2020","8/13/2020","Sophie",NA,1084.96,8.0311,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"457","MW039",39,18,28,4,1,1,1070.6345,"8/12/2020","8/14/2020","Sophie",NA,NA,-1070.6345,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"458","MW039",39,8,40,2,3,5,1062.6666,"8/10/2020","8/18/2020","Sophie",NA,1066.82,4.1534,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"459","MW039",39,7,9,1,2,4,1061.6378,"8/10/2020","8/19/2020","Kavya",NA,1065.92,4.2822,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"460","MW039",39,16,22,3,4,4,1071.0225,"8/11/2020","8/15/2020","Sophie",NA,1086.45,15.4275,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"461","MW039",39,9,7,1,3,4,1085.8231,"8/10/2020","8/18/2020","Sophie",NA,1097.18,11.3569,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"462","MW039",39,14,42,4,1,5,1065.7474,"8/11/2020","8/15/2020","Sophie",NA,1067.88,2.1326,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"463","MW039",39,9,36,2,5,2,1066.9565,"8/10/2020","8/18/2020","Sophie",NA,1070.89,3.9335,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"464","MW039",39,17,10,3,4,5,1067.7848,"8/12/2020","8/15/2020","Sophie",NA,1074.77,6.9852,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"465","MW039",39,13,37,4,5,4,1062.2988,"8/11/2020","8/15/2020","Sophie",NA,1066.77,4.4712,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"466","MW039",39,7,29,2,2,5,1062.6855,"8/10/2020","8/19/2020","Kavya",NA,1068.43,5.7445,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"467","MW039",39,21,32,4,4,3,1064.1568,"8/12/2020","8/13/2020","Sophie",NA,1075.94,11.7832,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"468","MW039",39,8,30,2,3,3,1064.1245,"8/10/2020","8/18/2020","Sophie",NA,1070.38,6.2555,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"469","MW039",39,16,40,4,1,2,1078.2805,"8/12/2020","8/15/2020","Sophie",NA,1084.82,6.5395,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"470","MW039",39,13,2,3,3,1,1060.383,"8/11/2020","8/17/2020","Sophie",NA,1072.58,12.197,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"471","MW039",39,9,17,1,3,2,1065.2818,"8/10/2020","8/18/2020","Sophie",NA,1069.59,4.3082,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"472","MW039",39,3,27,2,4,2,1071.5776,"8/10/2020","8/21/2020","Sophie",NA,1081.21,9.6324,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"473","MW039",39,2,4,1,2,1,1079.7981,"8/10/2020","8/21/2020","Sophie",NA,1084.14,4.3419,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"474","MW039",39,18,2,3,2,3,1067.7524,"8/12/2020","8/14/2020","Sophie",NA,NA,-1067.7524,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"475","MW039",39,5,42,2,5,3,1079.5837,"8/10/2020","8/19/2020","Sophie",NA,1090.09,10.5063,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"476","MW039",39,3,13,1,2,2,1067.1947,"8/10/2020","8/21/2020","Sophie",NA,1073.28,6.0853,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"477","MW039",39,11,23,1,5,1,1062.0179,"8/11/2020","8/17/2020","Sophie",NA,1073.89,11.8721,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"478","MW039",39,8,43,2,4,1,1084.1154,"8/10/2020","8/18/2020","Sophie",NA,1102.56,18.4446,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"479","MW039",39,18,25,3,1,3,1083.2866,"8/12/2020","8/14/2020","Sophie",NA,NA,-1083.2866,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737
"480","MW040",40,1,13,1,3,5,1070.0876,"8/10/2020","8/21/2020","Sophie",NA,1080.99,10.9024,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"481","MW040",40,15,39,4,2,5,1062.9094,"8/11/2020","8/15/2020","Sophie",NA,1082.68,19.7706,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"482","MW040",40,15,41,4,3,3,1062.2771,"8/11/2020","8/15/2020","Sophie",NA,1079.14,16.8629,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"483","MW040",40,21,39,4,4,4,1082.7849,"8/12/2020","8/13/2020","Sophie",NA,1085.52,2.7351,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"484","MW040",40,20,37,4,2,3,1067.2757,"8/12/2020","8/13/2020","Sophie",NA,1072.4,5.1243,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"485","MW040",40,5,33,2,3,1,1085.45,"8/10/2020","8/19/2020","Sophie",NA,1087.55,2.1,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"486","MW040",40,11,35,4,3,2,1063.8803,"8/11/2020","8/17/2020","Sophie",NA,1076.97,13.0897,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"487","MW040",40,17,20,3,1,1,1068.594,"8/12/2020","8/15/2020","Sophie",NA,1076.73,8.136,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"488","MW040",40,4,38,2,5,3,1067.4603,"8/10/2020","8/19/2020","Sophie",NA,1082.18,14.7197,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"489","MW040",40,18,43,4,5,4,1081.9691,"8/12/2020","8/14/2020","Sophie",NA,NA,-1081.9691,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"490","MW040",40,19,3,3,4,3,1080.467,"8/12/2020","8/14/2020","Sophie",NA,NA,-1080.467,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"491","MW040",40,3,43,2,5,2,1080.2917,"8/10/2020","8/19/2020","Sophie",NA,1085.08,4.7883,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"492","MW040",40,17,16,3,2,1,1063.1689,"8/12/2020","8/15/2020","Sophie",NA,1070.4,7.2311,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"493","MW040",40,14,25,3,4,2,1074.1199,"8/11/2020","8/15/2020","Sophie",NA,1083.9,9.7801,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"494","MW040",40,2,16,1,2,2,1071.2922,"8/10/2020","8/21/2020","Sophie",NA,1077.86,6.5678,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"495","MW040",40,6,11,1,5,5,1072.9577,"8/10/2020","8/19/2020","Sophie",NA,1082.41,9.4523,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"496","MW040",40,11,17,1,5,1,1074.1569,"8/11/2020","8/17/2020","Sophie",NA,1077.08,2.9231,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481
"497","MW041",41,13,4,3,1,4,1066.9916,"8/11/2020","8/17/2020","Sophie",NA,1068.57,1.5784,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,"Urban",0.524692
"498","MW041",41,12,14,3,2,3,1079.7733,"8/11/2020","8/17/2020","Sophie",NA,1086.07,6.2967,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,"Urban",0.524692
"499","MW041",41,10,30,2,2,4,1083.9374,"8/10/2020","8/18/2020","Sophie",NA,1087.66,3.7226,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,"Urban",0.524692
"500","MW041",41,14,36,4,2,2,1058.1175,"8/11/2020","8/15/2020","Sophie",NA,1066.27,8.1525,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,"Urban",0.524692
"501","MW041",41,14,43,4,1,2,1063.8431,"8/11/2020","8/15/2020","Sophie",NA,1070.89,7.0469,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,"Urban",0.524692
"502","MW041",41,5,36,2,1,5,1063.065,"8/10/2020","8/19/2020","Sophie",NA,1067.72,4.655,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,"Urban",0.524692
"503","MW041",41,12,29,4,1,3,1072.6917,"8/11/2020","8/17/2020","Sophie",NA,1077.26,4.5683,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,"Urban",0.524692
"504","MW041",41,1,14,1,2,5,1061.5501,"8/10/2020","8/21/2020","Sophie",NA,1072.2,10.6499,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,"Urban",0.524692
"505","MW041",41,14,5,3,2,1,1082.0262,"8/11/2020","8/15/2020","Sophie",NA,1084.92,2.8938,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,"Urban",0.524692
"506","MW041",41,2,30,2,1,1,1071.6853,"8/10/2020","8/21/2020","Sophie",NA,1080.16,8.4747,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,"Urban",0.524692
"507","MW041",41,16,13,3,1,2,1068.2925,"8/11/2020","8/15/2020","Sophie",NA,1076.21,7.9175,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,"Urban",0.524692
"508","MW042",42,10,14,1,2,1,1070.0799,"8/10/2020","8/18/2020","Sophie",NA,1078.2,8.1201,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813
"509","MW042",42,13,8,3,2,5,1059.4295,"8/11/2020","8/17/2020","Sophie",NA,1064.76,5.3305,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813
"510","MW042",42,6,41,2,1,2,1064.3314,"8/10/2020","8/19/2020","Kavya",NA,1076.37,12.0386,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813
"511","MW042",42,21,17,3,2,3,1067.0845,"8/12/2020","8/13/2020","Sophie",NA,1069.73,2.6455,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813
"512","MW042",42,10,8,1,1,1,1068.9418,"8/10/2020","8/18/2020","Sophie",NA,1074.09,5.1482,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813
"513","MW042",42,18,13,3,1,3,1060.9912,"8/12/2020","8/14/2020","Sophie",NA,NA,-1060.9912,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813
"514","MW042",42,11,27,4,2,4,1063.2004,"8/11/2020","8/17/2020","Sophie",NA,1072.4,9.1996,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813
"515","MW045",45,9,23,2,2,1,1076.8793,"8/10/2020","8/18/2020","Sophie",NA,1088.36,11.4807,"AS058",43.335538,-79.962974,"Rural",59030.3809861202,59.0303809861202,"Rural",-2.92002
"516","MW045",45,9,31,2,2,4,1071.4423,"8/10/2020","8/18/2020","Sophie",NA,1077.52,6.0777,"AS058",43.335538,-79.962974,"Rural",59030.3809861202,59.0303809861202,"Rural",-2.92002
"517","MW046",46,18,5,3,4,5,1070.1912,"8/12/2020","8/14/2020","Sophie",NA,NA,-1070.1912,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854
"518","MW046",46,19,22,3,3,1,1072.9262,"8/12/2020","8/14/2020","Sophie",NA,NA,-1072.9262,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854
"519","MW046",46,18,40,4,2,1,1069.2263,"8/12/2020","8/14/2020","Sophie",NA,NA,-1069.2263,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854
"520","MW046",46,13,22,3,3,3,1078.8163,"8/11/2020","8/17/2020","Sophie",NA,1083.15,4.3337,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854
"521","MW046",46,3,38,2,2,3,1072.2884,"8/10/2020","8/19/2020","Sophie",NA,1082.64,10.3516,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854
"522","MW046",46,14,21,3,4,2,1067.1215,"8/11/2020","8/15/2020","Sophie",NA,1077.36,10.2385,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854
"523","MW046",46,19,46,4,3,5,1079.5394,"8/12/2020","8/13/2020","Sophie",NA,1085.45,5.9106,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854
"524","MW046",46,19,19,3,2,4,1061.0459,"8/12/2020","8/14/2020","Sophie",NA,NA,-1061.0459,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854
"525","MW046",46,17,8,3,3,4,1057.9778,"8/12/2020","8/15/2020","Sophie",NA,1074.65,16.6722,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854
