"","Pop_ID","Population","Row","Column","Block","Family","Replicate","Dead_June","Comment_June","Dead_Sept","Comment_Sept","dead_2020","Patch_ID","Latitude","Longitude","Transect_ID","CTD_m","City_dist","Urb_Rur","Urb_score.x","Urb_score.y"
"143","MW007",7,6,46,2,4,3,"0","",0,"",0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,-3.0900825
"144","MW007",7,4,36,2,5,5,"0","",0,"",0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,-3.0900825
"145","MW007",7,3,21,1,3,1,"0","",0,"",0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,-3.0900825
"146","MW007",7,17,37,4,2,5,"0","",1,"",0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,-3.0900825
"147","MW007",7,19,30,4,2,1,"0","",0,"",0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,-3.0900825
"148","MW007",7,15,22,3,4,1,"0","",0,"",0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,-3.0900825
"149","MW007",7,1,19,1,2,2,"0","",0,"",0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,-3.0900825
"150","MW007",7,7,24,2,2,3,"0","",0,"",0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,-3.0900825
"151","MW007",7,21,34,4,1,4,"0","",0,"",0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,-3.0900825
"152","MW007",7,6,12,1,5,2,"0","Hollowed out/killed by weevils",0,"",0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,-3.0900825
"153","MW007",7,1,39,2,4,2,"0","",1,"",0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,-3.0900825
"154","MW007",7,14,8,3,1,5,"0","",0,"",0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,-3.0900825
"155","MW007",7,18,19,3,4,5,"0","",0,"",0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,-3.0900825
"156","MW007",7,9,28,2,3,5,"0","",0,"",0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,-3.0900825
"157","MW007",7,8,28,2,1,2,"0","",0,"",0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,-3.0900825
"158","MW007",7,6,8,1,5,3,"0","",0,"",0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,-3.0900825
"159","MW007",7,9,20,1,3,3,"0","",0,"",0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,-3.0900825
